Date,Close
2023-09-04,9604.76953125
2023-09-11,9592.8603515625
2023-09-18,9313.2998046875
2023-09-25,9246.740234375
2023-10-02,9294.8203125
2023-10-09,9338.08984375
2023-10-16,9115.83984375
2023-10-23,8885.9404296875
2023-10-30,9408.5595703125
2023-11-06,9535.6298828125
2023-11-13,9755.919921875
2023-11-20,9855.83984375
2023-11-27,9937.8896484375
2023-12-04,9961.5
2023-12-11,10213.48046875
2023-12-18,10292.3701171875
2023-12-25,10327.830078125
2024-01-01,10172.75
2024-01-08,10363.349609375
2024-01-15,10486.4404296875
2024-01-22,10598.23046875
2024-01-29,10747.25
2024-02-05,10897.6103515625
2024-02-12,10859.6298828125
2024-02-19,11041.900390625
2024-02-26,11151.33984375
2024-03-04,11126.0703125
2024-03-11,11115.6904296875
2024-03-18,11372.490234375
2024-03-25,11418.0302734375
2024-04-01,11311.7001953125
2024-04-08,11139.3798828125
2024-04-15,10801.16015625
2024-04-22,11090.4599609375
2024-04-29,11152.759765625
2024-05-06,11364.0400390625
2024-05-13,11546.2802734375
2024-05-20,11551.5595703125
2024-05-27,11494.7001953125
2024-06-03,11650.490234375
2024-06-10,11839.26953125
2024-06-17,11913.7802734375
2024-06-24,11907.150390625
2024-07-01,12142.5400390625
2024-07-08,12250.1904296875
2024-07-15,12011.6103515625
2024-07-22,11913.0400390625
2024-07-29,11669.1796875
2024-08-05,11666.490234375
2024-08-12,12132.48046875
2024-08-19,12310.6298828125
2024-08-26,12344.4296875
2024-09-02,11823.5703125
2024-09-09,12303.259765625
2024-09-16,12474.4404296875
2024-09-23,12553.7802734375
2024-09-30,12586.91015625
2024-10-07,12729.51953125
2024-10-14,12840.2998046875
2024-10-21,12717.33984375
2024-10-28,12545.400390625
2024-11-04,13133.4697265625
2024-11-11,12864.419921875
2024-11-18,13085.8603515625
2024-11-25,13227.1298828125
2024-12-02,13358.5
2024-12-09,13276.5595703125
2024-12-16,13015.66015625
2024-12-23,13106.3896484375
2024-12-30,13046.8798828125
2025-01-06,12797.3896484375
2025-01-13,13171.75
2025-01-20,13403.509765625
2025-01-27,13271.3798828125
2025-02-03,13241.33984375
2025-02-10,13443.099609375
2025-02-17,13224.4501953125
2025-02-24,13098.2197265625
2025-03-03,12696.900390625
2025-03-10,12414.2802734375
2025-03-17,12480.58984375
2025-03-24,12290.8603515625
2025-03-31,11178.48046875
2025-04-07,11818.5302734375
2025-04-14,11642.400390625
2025-04-21,12178.490234375
2025-04-28,12536.2001953125
2025-05-05,12480.3095703125
2025-05-12,13145.8798828125
2025-05-19,12806.240234375
2025-05-26,13049.1298828125
2025-06-02,13249.8095703125
2025-06-09,13202.259765625
2025-06-16,13185.83984375
2025-06-23,13641.099609375
2025-06-30,13879.98046875
2025-07-07,13839.1103515625
