Date,Open,High,Low,Close,Volume,Average,Barcount
2019-09-06,144.96,146.82,141.86,141.92,48850932.0,144.279,201742
2019-09-13,142.37,143.1,140.06,140.15,43996795.0,141.268,177742
2019-09-20,141.6,143.03,139.81,142.95,37825344.0,141.632,148069
2019-09-27,143.22,144.77,140.16,141.06,36617179.0,142.612,140460
2019-10-04,139.77,143.25,137.8,141.9,47574982.0,140.612,192847
2019-10-11,141.16,142.58,138.91,140.03,35911946.0,140.978,150189
2019-10-18,140.45,141.12,139.21,140.46,25969549.0,140.275,102221
2019-10-25,140.72,142.83,139.6,141.86,22164868.0,140.903,89845
2019-11-01,141.25,142.9,139.55,142.56,24383578.0,141.354,106223
2019-11-08,142.26,142.45,137.39,137.39,34359914.0,139.327,139806
2019-11-15,137.61,138.94,136.19,138.21,26835430.0,137.712,100587
2019-11-22,138.44,139.0,137.66,137.74,16771650.0,138.412,72065
2019-11-29,137.32,138.14,136.58,137.86,14138134.0,137.368,55928
2019-12-06,137.32,139.57,137.3,137.62,24843211.0,138.466,101085
2019-12-13,137.8,139.85,137.45,139.05,22359399.0,138.449,97913
2019-12-20,139.2,139.55,138.8,139.52,17704562.0,139.091,75203
2019-12-27,139.53,142.73,139.53,142.33,16877848.0,141.453,70039
2020-01-03,142.56,146.32,142.46,145.86,23696722.0,144.33,93780
2020-01-10,148.44,148.61,145.44,146.91,49301923.0,147.122,191031
2020-01-17,146.35,146.99,145.08,146.58,27058645.0,146.143,103565
2020-01-24,145.77,148.38,145.55,147.98,21534864.0,147.198,87292
2020-01-31,149.24,149.68,147.53,149.33,34521719.0,148.738,134563
2020-02-07,148.66,148.78,145.8,147.79,28613911.0,147.279,111203
2020-02-14,148.21,149.13,147.01,149.0,19825910.0,148.102,78453
2020-02-21,149.88,155.23,149.47,154.7,35453014.0,152.613,140378
2020-02-28,158.5,158.53,147.05,148.38,119566577.0,153.732,456960
2020-03-06,150.0,159.25,149.04,157.55,86577656.0,154.687,358660
2020-03-13,158.6,159.37,141.58,143.28,107863189.0,151.285,445997
2020-03-20,137.56,146.2,136.12,140.11,84430245.0,140.662,383956
2020-03-27,142.68,155.66,142.28,152.25,67569791.0,150.599,316929
2020-04-03,152.41,153.09,147.85,152.65,43059031.0,150.971,218888
2020-04-09,154.16,159.08,153.96,158.69,39360095.0,156.435,213801
2020-04-17,159.24,164.42,158.12,158.57,58119613.0,161.301,338364
2020-04-24,158.62,163.6,157.04,162.64,47218708.0,160.711,272653
2020-05-01,161.92,162.0,157.8,159.78,43565395.0,160.028,258710
2020-05-08,160.33,162.0,158.1,160.42,42583336.0,160.305,251351
2020-05-15,160.34,164.8,158.89,163.93,51246592.0,161.898,294029
2020-05-22,164.33,164.96,161.37,163.21,41446499.0,163.328,234130
2020-05-29,162.58,163.4,159.2,162.91,38001304.0,161.483,218376
2020-06-05,162.92,164.08,157.03,158.01,50539378.0,160.517,269203
2020-06-12,158.9,164.06,158.47,162.62,39967411.0,162.017,218834
2020-06-19,160.52,164.09,160.16,164.03,29702742.0,162.513,169196
2020-06-26,165.06,166.99,164.22,166.54,38761456.0,165.732,214461
2020-07-02,166.56,168.0,165.34,166.98,32299588.0,166.756,172287
2020-07-10,167.75,170.86,167.19,169.19,41176181.0,169.189,213348
2020-07-17,170.29,170.43,168.65,170.12,36798941.0,169.796,206822
2020-07-24,170.76,179.16,170.27,178.7,62377803.0,175.548,330716
2020-07-31,181.85,186.14,181.42,185.43,81173906.0,183.58,424941
2020-08-07,185.05,194.45,184.2,190.81,86491838.0,190.393,456440
2020-08-14,191.2,192.61,179.04,182.54,95488895.0,183.491,496919
2020-08-21,184.69,189.4,180.47,182.03,64595832.0,184.554,364207
2020-08-28,182.91,185.4,179.37,184.39,48649786.0,182.051,253913
2020-09-04,184.79,186.99,180.05,181.64,42711584.0,182.931,224400
2020-09-11,179.5,184.68,179.02,182.45,29431656.0,182.197,159070
2020-09-18,183.57,185.01,181.48,183.2,32903848.0,183.551,171520
2020-09-25,179.84,180.29,173.77,174.94,48224405.0,176.628,245223
2020-10-02,175.83,179.5,175.09,178.54,31513233.0,177.85,163994
2020-10-09,179.02,181.17,176.43,181.08,31380189.0,178.965,166057
2020-10-16,180.57,180.83,177.1,178.3,26987941.0,178.742,141489
2020-10-23,179.41,181.31,177.72,178.64,27742805.0,179.145,153924
2020-10-30,178.75,179.43,174.83,176.2,27928085.0,176.889,151201
2020-11-06,177.45,183.53,177.13,183.19,41117015.0,180.554,211824
2020-11-13,176.42,177.8,173.64,177.16,51925707.0,175.52,285419
2020-11-20,177.23,177.91,174.17,175.69,28907901.0,176.22,151576
2020-11-27,175.09,175.24,166.78,167.79,45148493.0,170.115,229293
2020-12-04,166.68,173.32,166.03,172.32,46492420.0,170.278,221133
2020-12-11,171.76,175.93,171.24,172.49,31120413.0,173.49,169026
2020-12-18,171.91,177.87,170.91,176.44,30741158.0,174.653,165541
2020-12-24,176.29,176.94,174.34,176.35,20933584.0,175.677,115830
2020-12-31,177.26,178.4,175.57,178.36,21617032.0,177.031,109094
2021-01-08,181.97,183.21,171.48,173.34,61505288.0,178.626,334382
2021-01-15,172.14,174.46,170.97,171.13,37338857.0,172.859,201981
2021-01-22,172.71,175.51,171.92,173.9,20644585.0,174.01,109837
2021-01-29,174.82,175.17,171.66,172.61,30834198.0,173.505,163342
2021-02-05,175.02,175.26,167.34,169.81,30166254.0,170.939,162269
2021-02-12,171.98,173.22,169.88,170.69,23261663.0,171.794,122976
2021-02-19,168.14,170.07,165.73,167.01,30818365.0,167.242,163435
2021-02-26,168.54,169.89,160.95,161.81,54166424.0,166.014,311460
2021-03-05,163.03,163.35,158.43,159.14,50643558.0,160.875,303840
2021-03-12,158.58,161.98,157.12,161.49,37146080.0,160.148,220672
2021-03-19,162.31,164.15,161.11,163.24,35871899.0,162.488,211869
2021-03-26,162.27,163.58,161.32,162.24,24191316.0,162.302,140175
2021-04-01,161.46,162.11,157.55,161.98,25188001.0,159.858,146476
2021-04-09,161.52,164.77,161.36,163.27,24803387.0,163.179,136399
2021-04-16,162.73,166.82,161.81,166.35,27848716.0,164.406,150436
2021-04-23,165.91,168.39,165.62,166.4,29898136.0,166.864,169697
2021-04-30,166.63,167.15,164.47,165.66,26042211.0,166.051,156543
2021-05-07,167.61,172.56,165.5,171.59,42396994.0,169.096,241032
2021-05-14,172.74,172.84,170.22,172.69,36883612.0,171.499,214179
2021-05-21,173.3,177.0,173.28,176.04,47140758.0,175.364,271453
2021-05-28,176.15,178.61,175.87,178.38,30614888.0,177.439,183583
2021-06-04,178.76,178.85,174.66,177.16,25702683.0,177.047,144544
2021-06-11,176.96,177.9,175.48,175.74,27208909.0,176.952,154194
2021-06-18,173.16,175.06,164.87,164.93,54511746.0,169.453,314095
2021-06-25,166.52,168.03,165.97,166.59,29437610.0,166.69,178364
2021-07-02,166.68,167.72,164.01,167.29,26899980.0,165.932,157304
2021-07-09,169.27,169.86,167.54,169.21,21865360.0,168.817,131776
2021-07-16,168.7,171.3,167.64,169.41,29461746.0,169.923,166986
2021-07-23,169.51,170.8,167.95,168.56,22532039.0,169.065,132457
2021-07-30,168.58,171.52,167.72,169.82,26949071.0,169.443,153182
2021-08-06,169.3,171.4,164.55,164.64,36978004.0,168.246,196013
2021-08-13,163.01,166.46,160.68,166.39,30652927.0,163.238,170865
2021-08-20,166.73,167.73,166.16,166.7,28250868.0,166.882,146250
2021-08-27,168.82,170.19,166.74,170.19,25594355.0,168.468,139110
2021-09-03,169.66,171.55,168.75,171.06,21578232.0,169.907,118739
2021-09-10,169.56,169.78,166.7,167.18,24705298.0,167.819,135167
2021-09-17,167.47,169.16,163.23,163.77,30717716.0,165.992,165238
2021-09-24,164.29,167.15,162.74,163.3,30693424.0,164.873,176432
2021-10-01,163.88,164.96,160.97,164.59,31216636.0,163.168,175061
2021-10-08,163.69,166.42,163.47,164.23,25475531.0,164.693,144158
2021-10-15,164.04,168.22,163.91,165.33,26817649.0,166.184,147864
2021-10-22,165.42,169.54,164.81,167.77,24205140.0,166.797,126230
2021-10-29,168.66,169.25,165.64,166.65,23957868.0,167.631,130737
2021-11-05,167.38,169.94,164.38,169.84,25943995.0,167.351,141264
2021-11-12,170.43,174.67,170.06,174.45,27322131.0,172.812,143627
2021-11-19,174.1,174.61,172.23,172.61,26499810.0,173.692,152430
2021-11-26,169.9,170.44,166.32,166.85,27347533.0,168.056,160053
2021-12-02,165.49,166.93,165.0,166.63,7100821.0,166.152,38584
2021-12-10,166.14,167.08,165.65,166.58,19449172.0,166.449,104627
2021-12-17,166.9,169.13,163.8,167.8,38527361.0,166.694,205885
2021-12-23,167.88,169.16,166.74,168.97,16247320.0,167.806,89367
2021-12-31,168.96,171.04,167.28,170.96,20636075.0,169.338,110144
2022-01-07,168.86,170.93,166.86,167.75,33727482.0,168.411,171210
2022-01-14,167.36,170.75,167.31,169.67,28182359.0,169.555,149646
2022-01-21,169.64,172.6,169.09,171.09,35588601.0,171.225,182658
2022-01-28,171.78,173.15,166.36,167.1,58644159.0,170.207,295414
2022-02-04,167.79,169.12,167.03,168.86,32076880.0,168.357,168839
2022-02-11,169.45,174.2,169.19,173.81,46573728.0,171.673,252126
2022-02-18,173.78,177.53,172.39,177.12,55825208.0,175.316,286109
2022-02-25,177.67,182.6,175.27,176.55,58356388.0,177.991,305993
2022-03-04,178.86,183.98,176.5,183.68,74643431.0,180.487,397628
2022-03-11,184.4,193.3,183.44,185.09,104720511.0,187.48,557493
2022-03-18,183.03,183.29,176.87,179.3,58674703.0,180.151,277779
2022-03-25,179.33,183.51,178.32,182.38,38588033.0,181.098,187049
2022-04-01,180.38,181.96,176.69,179.5,37952260.0,179.9,177514
2022-04-08,180.24,181.82,178.7,181.47,37474994.0,180.324,204448
2022-04-14,183.17,184.94,181.11,184.04,31458202.0,183.544,164506
2022-04-22,185.95,186.1,179.74,180.29,33952747.0,182.385,183799
2022-04-29,177.17,178.62,175.5,176.91,34979812.0,176.937,198741
2022-05-06,173.61,177.61,172.98,175.42,39467861.0,174.808,208867
2022-05-13,174.27,174.27,168.01,168.79,44253991.0,171.419,225704
2022-05-20,168.43,172.52,168.34,172.03,30235148.0,170.596,132956
2022-05-27,173.13,174.41,171.73,172.85,20609732.0,173.066,102350
2022-06-03,172.71,174.45,171.08,172.58,18650328.0,172.686,94159
2022-06-10,172.81,174.94,170.46,174.54,27230062.0,173.022,125280
2022-06-17,171.18,172.77,168.3,171.27,34871982.0,170.677,172306
2022-06-24,171.06,172.3,169.85,170.09,17558128.0,170.922,82240
2022-07-01,170.59,170.7,166.96,168.32,25415067.0,168.845,111617
2022-07-08,167.18,167.33,161.47,162.3,25996644.0,163.563,127790
2022-07-15,161.93,162.71,158.22,159.01,26466237.0,160.324,133994
2022-07-22,160.08,162.13,158.02,160.67,19220347.0,159.778,99263
2022-07-29,160.64,164.69,159.51,164.1,17252691.0,162.242,86645
2022-08-05,164.98,167.31,163.47,165.29,17816729.0,165.309,88861
2022-08-12,166.03,167.98,165.93,167.87,15097906.0,167.077,73417
2022-08-19,166.01,166.25,162.61,162.72,19919926.0,164.452,101849
2022-08-26,161.66,163.99,161.36,161.76,15128699.0,162.639,78352
2022-09-02,161.88,162.62,157.32,159.26,19659023.0,159.758,107014
2022-09-09,159.17,160.24,158.08,159.82,13117865.0,159.224,69777
2022-09-16,161.04,161.62,154.34,155.84,28597401.0,157.278,137636
2022-09-23,154.87,157.25,152.64,153.01,27198802.0,154.889,127224
2022-09-30,153.22,156.05,151.03,154.67,29328006.0,153.446,140186
2022-10-07,155.44,161.08,155.23,157.88,25942555.0,158.849,120664
2022-10-14,155.94,156.81,152.72,152.98,19404319.0,154.858,93983
2022-10-21,154.92,155.33,151.27,154.15,20890287.0,152.984,101370
2022-10-28,153.45,155.73,152.5,153.16,15629294.0,154.067,70447
2022-11-04,152.16,156.6,150.57,156.47,24120800.0,153.545,109850
2022-11-11,156.22,164.58,155.81,164.56,27466489.0,160.183,131971
2022-11-18,164.2,166.23,162.68,162.79,19975311.0,164.629,102535
2022-11-25,162.44,163.43,161.28,163.22,9666428.0,162.203,45328
2022-12-02,162.93,167.95,161.91,167.26,19245374.0,165.278,91349
2022-12-09,166.55,168.09,164.32,167.06,14738584.0,165.893,74789
2022-12-16,166.44,169.79,165.1,166.79,22674115.0,167.081,108613
2022-12-23,166.71,169.71,165.99,167.26,18010945.0,167.87,92346
2022-12-30,167.89,170.61,167.1,169.64,13401642.0,168.852,69622
2023-01-06,171.32,173.96,169.79,173.71,20025030.0,171.955,90338
2023-01-13,174.55,178.83,173.72,178.76,19313167.0,175.861,94719
2023-01-20,178.21,180.03,176.9,179.29,19067701.0,178.396,88169
2023-01-27,178.35,181.22,177.78,179.22,20521565.0,179.502,94930
2023-02-03,179.29,181.73,173.12,173.46,28599442.0,177.508,137535
2023-02-10,174.11,175.52,172.63,173.36,19459038.0,173.946,103116
2023-02-17,172.7,173.51,169.52,171.26,18109510.0,171.373,94365
2023-02-24,171.2,171.5,168.19,168.35,14805471.0,169.621,83826
2023-03-03,168.88,172.6,168.55,172.49,21914070.0,170.532,127196
2023-03-10,172.32,173.88,168.52,173.87,27737506.0,170.978,157997
2023-03-17,176.66,184.81,176.21,183.77,59746405.0,179.457,316887
2023-03-24,184.19,186.24,179.9,183.65,41595862.0,183.295,223822
2023-03-31,181.15,184.45,180.69,183.22,23760784.0,182.941,123688
2023-04-06,183.85,188.86,183.32,186.49,31295071.0,186.801,157398
2023-04-14,185.18,190.41,184.19,186.36,35592533.0,187.225,179102
2023-04-21,185.89,187.03,183.22,184.25,30184792.0,185.235,147315
2023-04-28,184.11,186.65,183.38,184.8,28871294.0,184.837,141567
2023-05-05,186.08,191.36,183.91,187.46,45791691.0,187.53,223037
2023-05-12,187.82,189.64,186.58,186.81,27391466.0,188.01,149099
2023-05-19,187.3,187.88,181.33,183.64,29018433.0,184.202,156882
2023-05-26,183.22,183.84,180.09,180.92,20759712.0,181.95,108911
2023-06-02,181.72,184.21,180.96,181.05,22345079.0,182.572,117485
2023-06-09,180.79,183.04,180.16,182.04,23494601.0,181.889,129005
2023-06-16,181.8,182.62,180.14,181.63,22707412.0,181.411,123192
2023-06-23,180.06,180.09,177.63,178.2,21398997.0,178.951,116134
2023-06-30,179.05,179.29,175.79,178.27,19622529.0,177.685,104217
2023-07-07,178.61,179.65,176.66,178.64,14329421.0,178.315,76126
2023-07-14,178.37,182.17,178.26,181.43,16498953.0,181.0,85505
2023-07-21,180.99,184.23,180.64,182.18,18546180.0,182.892,99338
2023-07-28,182.22,183.64,180.32,181.86,19772038.0,181.78,110795
2023-08-04,182.43,183.09,179.28,180.19,21302620.0,180.657,107846
2023-08-11,180.15,180.15,177.49,177.6,19951792.0,178.387,107947
2023-08-18,176.86,177.58,174.93,175.33,26497244.0,176.175,134760
2023-08-25,175.9,178.49,174.96,177.62,22456267.0,177.113,120959
2023-09-01,177.65,181.12,177.51,180.11,22918031.0,179.694,122135
2023-09-08,179.33,179.45,177.7,178.08,14436778.0,178.343,82759
2023-09-15,178.97,179.11,176.36,178.34,17573008.0,177.764,99182
2023-09-22,178.82,180.66,177.69,178.62,23576908.0,179.161,121247
2023-09-29,178.41,178.71,171.26,171.45,34432883.0,174.406,179288
2023-10-06,170.23,170.46,168.3,169.7,36843608.0,169.378,179816
2023-10-13,171.18,179.1,171.07,178.83,33895876.0,175.003,176879
2023-10-20,177.84,185.23,177.53,183.59,46042260.0,181.301,246017
2023-10-27,183.5,186.36,181.68,186.15,37871140.0,183.822,207147
2023-11-03,185.54,186.21,182.67,184.79,34232957.0,184.52,194130
2023-11-10,184.14,184.23,179.24,179.51,25275711.0,181.683,143978
2023-11-17,179.4,184.32,179.11,183.67,22277252.0,182.43,121656
2023-11-24,182.32,186.12,182.22,185.52,14301888.0,184.66,81729
2023-12-01,186.56,192.4,185.93,192.01,36742105.0,189.466,187658
2023-12-08,189.6,190.38,184.9,185.64,33894315.0,187.519,191923
2023-12-15,184.5,189.82,183.15,187.0,30007466.0,186.164,176506
2023-12-22,187.5,191.88,187.24,190.27,20094489.0,189.188,117080
2023-12-29,190.97,193.19,190.4,191.17,15450445.0,191.83,86874
2024-01-05,191.44,191.89,188.16,189.35,18726328.0,189.765,104518
2024-01-12,187.21,191.08,186.56,189.71,20680184.0,188.336,121936
2024-01-19,189.15,189.26,185.45,187.93,18283404.0,187.192,96746
2024-01-26,187.23,188.37,186.32,187.01,15892069.0,187.166,89850
2024-02-02,188.31,191.36,187.18,188.61,28365219.0,189.187,153618
2024-02-09,186.88,189.39,186.7,187.6,18117127.0,188.044,94019
2024-02-16,186.6,187.27,183.78,186.34,25523172.0,185.357,134080
2024-02-23,187.96,189.18,187.05,188.62,16260190.0,187.836,83562
2024-03-01,187.79,193.4,187.53,192.89,24821090.0,190.191,124178
2024-03-08,194.15,203.3,193.88,201.63,39240526.0,198.594,195851
2024-03-15,201.71,202.41,199.16,199.71,25465263.0,200.584,127236
2024-03-22,199.66,203.92,198.93,200.35,24204518.0,200.784,116302
2024-03-28,201.19,206.05,200.96,205.72,18112247.0,203.231,92439
2024-04-05,208.68,215.74,206.29,215.14,46124844.0,211.199,214623
2024-04-12,215.98,225.09,214.61,216.89,56645268.0,218.492,266095
2024-04-19,217.94,222.36,215.16,221.03,35483817.0,220.006,167296
2024-04-26,216.35,217.07,213.87,216.62,27624404.0,215.715,138090
2024-05-03,216.02,217.22,210.71,212.96,29457062.0,213.401,139770
2024-05-10,215.14,219.6,213.5,218.71,23513823.0,216.125,110311
2024-05-17,217.06,223.86,215.8,223.66,23986532.0,220.077,115976
2024-05-24,223.79,225.66,215.66,215.92,21486071.0,220.307,98714
2024-05-31,218.43,218.59,214.65,215.3,11570609.0,216.627,54055
2024-06-07,215.92,219.97,211.54,211.6,26003174.0,215.812,115324
2024-06-14,213.13,216.55,212.26,215.73,17907392.0,214.461,82501
2024-06-21,214.9,218.75,213.6,214.78,18465812.0,215.948,85295
2024-06-28,215.55,215.94,212.12,215.01,14995046.0,214.574,66686
2024-07-05,215.25,221.28,214.48,220.93,14414094.0,217.598,64501
2024-07-12,219.64,224.15,217.26,223.11,20479333.0,220.803,89871
2024-07-19,223.39,229.65,221.41,221.73,28431523.0,225.76,128054
2024-07-26,221.57,224.88,217.52,220.63,22097859.0,220.754,101831
2024-08-02,221.26,228.76,219.04,225.34,24789265.0,224.354,116971
2024-08-09,220.56,225.28,220.11,224.56,25502408.0,222.129,133589
2024-08-16,226.13,232.02,225.12,231.99,22976064.0,228.506,107317
2024-08-23,230.15,234.01,228.26,232.02,22282450.0,231.529,98782
2024-08-30,233.44,233.61,230.55,231.29,16340411.0,232.222,74735
2024-09-06,230.38,232.89,228.52,230.63,15737917.0,230.737,77676
2024-09-13,231.26,238.98,230.39,238.68,20757294.0,234.779,100638
2024-09-20,238.73,242.63,235.3,242.21,24229347.0,238.848,119297
2024-09-27,242.97,247.37,242.58,245.02,25036987.0,245.02,118383
2024-10-04,243.97,246.98,242.5,245.0,24687941.0,245.033,120365
2024-10-11,244.58,245.92,240.63,245.47,17931135.0,243.035,93530
2024-10-18,245.16,251.37,244.26,251.27,18826773.0,247.818,101115
2024-10-25,252.75,253.94,250.2,253.32,21065832.0,252.32,106429
2024-11-01,253.01,257.71,252.2,252.47,23613560.0,254.654,111448
2024-11-08,253.32,253.99,244.95,247.96,25637376.0,248.676,124041
2024-11-15,242.72,242.73,236.13,236.59,28928765.0,239.401,144291
2024-11-22,240.46,250.39,240.45,249.84,21466620.0,244.855,104166
2024-11-29,244.27,245.81,241.48,245.59,16046326.0,243.391,79246
2024-12-06,244.46,245.34,242.15,242.95,12547927.0,243.812,61242
2024-12-13,246.28,251.26,244.27,244.29,20861138.0,247.8,121395
2024-12-20,245.41,245.54,238.73,242.1,19644008.0,241.78,103818
2024-12-27,241.6,243.56,240.65,241.4,10003237.0,241.663,58437
2025-01-03,241.08,245.53,239.58,243.49,10998542.0,243.399,54788
2025-01-10,242.33,249.04,242.05,248.21,18255842.0,246.417,98038
2025-01-17,246.34,251.39,245.15,249.27,23648565.0,248.562,121605
2025-01-24,251.95,257.07,251.83,255.65,16886650.0,254.226,89129
2025-01-31,253.86,259.99,251.92,258.56,24322158.0,256.161,138912
2025-02-07,259.75,266.35,259.52,263.9,30756637.0,262.917,164836
2025-02-14,268.0,270.39,265.45,266.29,27838517.0,267.77,150036
2025-02-21,269.68,271.84,269.24,270.74,19467419.0,270.674,101076
2025-02-28,271.45,272.32,261.25,263.27,28985851.0,266.697,157990
2025-03-07,265.07,270.34,265.07,268.39,24440625.0,268.247,135232
2025-03-14,267.62,276.3,265.64,275.24,29000925.0,271.739,153518
2025-03-21,275.54,281.48,275.39,278.49,26576286.0,278.791,139555
2025-03-28,278.91,284.64,276.86,284.06,22722797.0,280.555,116177
2025-04-04,287.53,289.13,278.02,279.72,52473576.0,285.359,240365
2025-04-11,278.86,299.28,272.58,297.93,65774998.0,285.695,317526
2025-04-17,295.54,308.06,294.53,306.12,35594704.0,302.557,170284
2025-04-25,315.0,317.63,300.59,304.73,70213887.0,309.72,324695
2025-05-02,304.15,309.11,295.32,297.98,31852540.0,301.89,146203
2025-05-09,305.92,315.62,303.05,306.84,28690880.0,309.211,139647
2025-05-16,298.33,300.3,291.78,294.24,42702284.0,295.821,226771
2025-05-23,297.85,310.25,296.48,309.75,39867406.0,303.736,226109
2025-05-30,303.81,306.89,301.5,303.6,22121118.0,304.199,129632
2025-06-06,309.21,312.2,305.1,305.18,33250933.0,309.452,207812
2025-06-13,305.39,317.6,305.06,316.29,33556583.0,311.203,214329
2025-06-20,314.8,314.87,309.25,310.13,22838479.0,311.768,137416
2025-06-27,310.34,312.67,299.89,301.22,33035711.0,305.852,209971
2025-07-03,302.38,309.4,301.95,307.14,20867280.0,306.672,129639
2025-07-11,305.07,310.28,302.77,309.14,32332451.0,305.974,208775
